LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.1	0.0	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.1	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.2	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.3	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.4	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.5	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.6	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.7	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.1	0.8	3	0	251	3	46	0.06	1.0	0.84	1.0	0.06	0.11	0.0
0.75	0.1	0.9	5	0	251	3	44	0.1	1.0	0.84	1.0	0.1	0.18	0.0
0.75	0.1	1.0	10	0	251	3	39	0.19	1.0	0.86	1.0	0.19	0.32	0.0
0.75	0.2	0.0	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.2	0.1	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.2	0.2	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.2	0.3	0	0	251	3	49	0.0	1.0	0.83	0.0	0.0	0.0	1.0
0.75	0.2	0.4	1	0	251	3	48	0.02	1.0	0.83	1.0	0.02	0.04	0.0
0.75	0.2	0.5	5	0	251	3	44	0.1	1.0	0.84	1.0	0.1	0.18	0.0
0.75	0.2	0.6	7	0	251	3	42	0.13	1.0	0.85	1.0	0.13	0.23	0.0
0.75	0.2	0.7	10	0	251	3	39	0.19	1.0	0.86	1.0	0.19	0.32	0.0
0.75	0.2	0.8	12	0	251	3	37	0.23	1.0	0.87	1.0	0.23	0.37	0.0
0.75	0.2	0.9	19	0	251	3	30	0.37	1.0	0.89	1.0	0.37	0.54	0.0
0.75	0.2	1.0	24	0	251	3	25	0.46	1.0	0.91	1.0	0.46	0.63	0.0
0.75	0.3	0.0	3	0	251	3	46	0.06	1.0	0.84	1.0	0.06	0.11	0.0
0.75	0.3	0.1	3	0	251	3	46	0.06	1.0	0.84	1.0	0.06	0.11	0.0
0.75	0.3	0.2	4	0	251	3	45	0.08	1.0	0.84	1.0	0.08	0.15	0.0
0.75	0.3	0.3	7	0	251	3	42	0.13	1.0	0.85	1.0	0.13	0.23	0.0
0.75	0.3	0.4	11	0	251	3	38	0.21	1.0	0.86	1.0	0.21	0.35	0.0
0.75	0.3	0.5	14	0	251	3	35	0.27	1.0	0.87	1.0	0.27	0.43	0.0
0.75	0.3	0.6	17	0	251	3	32	0.33	1.0	0.88	1.0	0.33	0.5	0.0
0.75	0.3	0.7	25	0	251	3	24	0.48	1.0	0.91	1.0	0.48	0.65	0.0
0.75	0.3	0.8	31	0	251	3	18	0.6	1.0	0.93	1.0	0.6	0.75	0.0
0.75	0.3	0.9	37	0	251	3	12	0.71	1.0	0.95	1.0	0.71	0.83	0.0
0.75	0.3	1.0	39	2	249	3	10	0.75	0.99	0.95	0.95	0.75	0.84	0.05
0.75	0.4	0.0	8	0	251	3	41	0.15	1.0	0.85	1.0	0.15	0.26	0.0
0.75	0.4	0.1	9	0	251	3	40	0.17	1.0	0.86	1.0	0.17	0.29	0.0
0.75	0.4	0.2	12	0	251	3	37	0.23	1.0	0.87	1.0	0.23	0.37	0.0
0.75	0.4	0.3	18	0	251	3	31	0.35	1.0	0.89	1.0	0.35	0.52	0.0
0.75	0.4	0.4	24	0	251	3	25	0.46	1.0	0.91	1.0	0.46	0.63	0.0
0.75	0.4	0.5	31	0	251	3	18	0.6	1.0	0.93	1.0	0.6	0.75	0.0
