LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
2.0	0.6	0.5	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.6	0.4	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.7	0.7	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.6	0.0	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.6	0.1	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.6	0.2	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.7	0.3	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.7	0.4	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.7	0.5	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.8	0.8	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.9	1.0	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.5	0.2	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.5	0.3	53	0	117	0	3	0.946	1.0	0.983	1.0	0.946	0.972	0.0
2.0	0.5	0.0	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.5	0.1	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.6	0.3	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.8	0.7	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
2.0	0.4	0.0	54	0	117	0	2	0.964	1.0	0.988	1.0	0.964	0.982	0.0
