LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.6	0.5	33	45	569	26	13	0.458	0.927	0.878	0.423	0.458	0.44	0.577
0.1	0.6	0.4	33	50	564	26	13	0.458	0.919	0.87	0.398	0.458	0.426	0.602
0.1	0.7	0.7	33	52	562	26	13	0.458	0.915	0.867	0.388	0.458	0.42	0.612
0.1	0.6	0.0	33	72	542	26	13	0.458	0.883	0.838	0.314	0.458	0.373	0.686
0.1	0.6	0.1	33	67	547	26	13	0.458	0.891	0.845	0.33	0.458	0.384	0.67
0.1	0.6	0.2	33	65	549	26	13	0.458	0.894	0.848	0.337	0.458	0.388	0.663
0.1	0.7	0.3	33	71	543	26	13	0.458	0.884	0.84	0.317	0.458	0.375	0.683
0.1	0.7	0.4	33	68	546	26	13	0.458	0.889	0.844	0.327	0.458	0.382	0.673
0.1	0.7	0.5	33	65	549	26	13	0.458	0.894	0.848	0.337	0.458	0.388	0.663
0.1	0.8	0.8	33	65	549	26	13	0.458	0.894	0.848	0.337	0.458	0.388	0.663
0.1	0.9	1.0	33	73	541	26	13	0.458	0.881	0.837	0.311	0.458	0.37	0.689
0.1	0.5	0.2	33	44	570	26	13	0.458	0.928	0.879	0.429	0.458	0.443	0.571
0.1	0.5	0.3	32	43	571	26	14	0.444	0.93	0.879	0.427	0.444	0.435	0.573
0.1	0.5	0.0	33	52	562	26	13	0.458	0.915	0.867	0.388	0.458	0.42	0.612
0.1	0.5	0.1	33	49	565	26	13	0.458	0.92	0.872	0.402	0.458	0.428	0.598
0.1	0.6	0.3	33	56	558	26	13	0.458	0.909	0.862	0.371	0.458	0.41	0.629
0.1	0.8	0.7	33	71	543	26	13	0.458	0.884	0.84	0.317	0.458	0.375	0.683
0.1	0.4	0.0	33	40	574	26	13	0.458	0.935	0.885	0.452	0.458	0.455	0.548
