LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.6	0.5	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.4	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.7	0.7	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.0	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.6	0.1	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.6	0.2	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.7	0.3	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.7	0.4	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.7	0.5	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.8	0.8	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.9	1.0	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.5	0.2	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.5	0.3	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.5	0.0	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.5	0.1	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.3	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.8	0.7	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.4	0.0	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
