LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.6	0.5	17	0	59	0	3	0.85	1.0	0.962	1.0	0.85	0.919	0.0
0.75	0.6	0.4	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.7	0.7	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.6	0.0	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.6	0.1	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.6	0.2	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.7	0.3	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.7	0.4	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.7	0.5	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.8	0.8	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.9	1.0	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.5	0.2	17	0	59	0	3	0.85	1.0	0.962	1.0	0.85	0.919	0.0
0.75	0.5	0.3	17	0	59	0	3	0.85	1.0	0.962	1.0	0.85	0.919	0.0
0.75	0.5	0.0	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.5	0.1	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.6	0.3	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.8	0.7	18	0	59	0	2	0.9	1.0	0.975	1.0	0.9	0.947	0.0
0.75	0.4	0.0	17	0	59	0	3	0.85	1.0	0.962	1.0	0.85	0.919	0.0
